Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Search
ALNA,allena pharmaceuticals ,7.28,151533301.9,,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/alna,ALNA allena pharmaceuticals 
NHTC,natural health trends ,13.31,151415784.5,,,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/nhtc,NHTC natural health trends 
GRNQ,greenpro capital ,2.75,150467039.3,,,Technology,EDP Services,https://www.nasdaq.com/symbol/grnq,GRNQ greenpro capital 
USAP,universal stainless & alloy products ,17.16,150437206.9,,1994,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/usap,USAP universal stainless & alloy products 
OPES,opes acquisition ,10.15,150423000,,2018,Finance,Business Services,https://www.nasdaq.com/symbol/opes,OPES opes acquisition 
CORV,correvio pharma ,3.82,149759062.3,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/corv,CORV correvio pharma 
SXTC,china sxt pharmaceuticals ,6.3,149625000,,2019,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sxtc,SXTC china sxt pharmaceuticals 
PROV,provident financial holdings ,19.85,149070621.8,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/prov,PROV provident financial holdings 
SRTS,sensus healthcare ,9.23,148718015,,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/srts,SRTS sensus healthcare 
INSE,inspired entertainment ,6.9,148312139.7,,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/inse,INSE inspired entertainment 
WRTC,wrap technologies ,5.41,148042523.9,,,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/wrtc,WRTC wrap technologies 
DNJR,golden bull limited,9.8,144868500,,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dnjr,DNJR golden bull limited
PSCF,invesco s&p smallcap financials etf,53.36,144072000,,,,,https://www.nasdaq.com/symbol/pscf,PSCF invesco s&p smallcap financials etf
BLCM,bellicum pharmaceuticals ,3.25,144041816.8,,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/blcm,BLCM bellicum pharmaceuticals 
MNTX,manitex international ,7.32,143634430.8,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mntx,MNTX manitex international 
TRVN,trevena ,1.55,143101290.2,,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/trvn,TRVN trevena 
MDWD,mediwound ltd,5.22,141873539.6,,2014,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/mdwd,MDWD mediwound ltd
ZYXI,zynex ,4.39,141524925.4,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/zyxi,ZYXI zynex 
GIFI,gulf island fabrication ,9.27,141223073.4,,1997,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gifi,GIFI gulf island fabrication 
AVXL,anavex life sciences ,3.01,141130038.6,,,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/avxl,AVXL anavex life sciences 
MRAM,everspin technologies ,8.21,140342347.5,,2016,Technology,Semiconductors,https://www.nasdaq.com/symbol/mram,MRAM everspin technologies 
STND,standard avb financial ,29.1,139961746.2,,,Finance,Major Banks,https://www.nasdaq.com/symbol/stnd,STND standard avb financial 
ROSE,rosehill resources ,3.2,139325721.6,,2016,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/rose,ROSE rosehill resources 
IVAC,intevac ,6.08,139304461.4,,1995,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/ivac,IVAC intevac 
PXLW,pixelworks ,3.8,139106163,,2000,Technology,Semiconductors,https://www.nasdaq.com/symbol/pxlw,PXLW pixelworks 
BANX,stonecastle financial ,21.21,138927833.1,,,,,https://www.nasdaq.com/symbol/banx,BANX stonecastle financial 
UTSI,utstarcom holdings ,3.861,138584498.5,,2000,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/utsi,UTSI utstarcom holdings 
SRRA,sierra oncology ,1.86,138510007.6,,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/srra,SRRA sierra oncology 
ALOT,astronova ,19.89,138291072.7,,1983,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/alot,ALOT astronova 
SHLO,shiloh industries ,5.83,138222910.3,,1993,Capital Goods,Industrial Specialties,https://www.nasdaq.com/symbol/shlo,SHLO shiloh industries 
APTX,aptinyx ,4.12,138009057.3,,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aptx,APTX aptinyx 
AIHS,senmiao technology limited,5.32,137678408,,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/aihs,AIHS senmiao technology limited
QTRH,quarterhill ,1.15,136640085.9,,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/qtrh,QTRH quarterhill 
MBCN,middlefield banc ,42,136359846,,,Finance,Major Banks,https://www.nasdaq.com/symbol/mbcn,MBCN middlefield banc 
ITI,iteris ,4.08,136079183.3,,,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/iti,ITI iteris 
HBIO,harvard bioscience ,3.64,135749861.5,,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/hbio,HBIO harvard bioscience 
PTF,invesco dwa technology momentum etf,66.18,135669000,,,,,https://www.nasdaq.com/symbol/ptf,PTF invesco dwa technology momentum etf
CBFV,cb financial services ,24.97,135644256.3,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbfv,CBFV cb financial services 
ALYA,alithya group ,2.79,135155557.1,,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/alya,ALYA alithya group 
FHL,futu holdings limited,18,135000000,7500000,2019,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/fhl,FHL futu holdings limited
CCLP,csi compressco lp,2.87,134817480.8,,2011,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/cclp,CCLP csi compressco lp
HWBK,hawthorn bancshares ,22.32,134697695.8,,,Finance,Major Banks,https://www.nasdaq.com/symbol/hwbk,HWBK hawthorn bancshares 
GSVC,gsv capital ,6.76,134625406.8,,2011,,,https://www.nasdaq.com/symbol/gsvc,GSVC gsv capital 
NEOS,neos therapeutics ,2.68,133132492,,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/neos,NEOS neos therapeutics 
BRQS,borqs technologies  ,4.24,132726204,,2015,Technology,EDP Services,https://www.nasdaq.com/symbol/brqs,BRQS borqs technologies  
SOCL,global x social media etf,31.945,132571750,,,,,https://www.nasdaq.com/symbol/socl,SOCL global x social media etf
USAK,usa truck ,15.83,132361516.1,,1992,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/usak,USAK usa truck 
ETON,eton pharmaceuticals ,7.5,132059460,,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eton,ETON eton pharmaceuticals 
IEA,infrastructure and energy alternatives ,5.96,132045415.2,,2016,Finance,Business Services,https://www.nasdaq.com/symbol/iea,IEA infrastructure and energy alternatives 
KCAP,kcap financial ,3.53,131813175.8,,2006,,,https://www.nasdaq.com/symbol/kcap,KCAP kcap financial 
SURF,surface oncology ,4.7,130798979,,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/surf,SURF surface oncology 
STCN,steel connect ,2.1,129775394.7,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/stcn,STCN steel connect 
SHSP,sharpspring ,15.03,129697341.9,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/shsp,SHSP sharpspring 
SLGL,sol-gel technologies ltd,6.82,129238781.8,,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/slgl,SLGL sol-gel technologies ltd
CAAS,china automotive systems ,4.08,129107536.3,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/caas,CAAS china automotive systems 
PNTR,pointer telocation ltd,15.82,128648050.2,,,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/pntr,PNTR pointer telocation ltd
HROW,harrow health ,5.21,128611944.7,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/hrow,HROW harrow health 
MGI,moneygram international ,2.29,128396324.6,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mgi,MGI moneygram international 
SECO,secoo holding limited,8.7,128270346.6,14743718,2017,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/seco,SECO secoo holding limited
EQ,equillium ,7.37,128062859.3,,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eq,EQ equillium 
SNDX,syndax pharmaceuticals ,5.12,128003788.8,,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sndx,SNDX syndax pharmaceuticals 
ALPN,alpine immune sciences ,6.88,127699026.4,,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/alpn,ALPN alpine immune sciences 
CPTA,capitala finance ,7.94,127614744.8,,2013,,,https://www.nasdaq.com/symbol/cpta,CPTA capitala finance 
UMRX,unum therapeutics ,4.25,127455256,,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/umrx,UMRX unum therapeutics 
RNWK,realnetworks ,3.36,127192128,,1997,Technology,EDP Services,https://www.nasdaq.com/symbol/rnwk,RNWK realnetworks 
ATEC,alphatec holdings ,2.92,126180809.5,,2006,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atec,ATEC alphatec holdings 
ONVO,organovo holdings ,1.05,125468008.1,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/onvo,ONVO organovo holdings 
NH,nanthealth ,1.14,124820055.8,,2016,Technology,EDP Services,https://www.nasdaq.com/symbol/nh,NH nanthealth 
FSNN,fusion connect ,1.52,124811714.4,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/fsnn,FSNN fusion connect 
FSFG,first savings financial group ,53.3,122819723,,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/fsfg,FSFG first savings financial group 
DXLG,destination xl group ,2.48,122707471.1,,,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dxlg,DXLG destination xl group 
CRVS,corvus pharmaceuticals ,4.18,122586442,,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/crvs,CRVS corvus pharmaceuticals 
AIRG,airgain ,12.72,122126424.5,,2016,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/airg,AIRG airgain 
GASS,stealthgas ,3.06,121973322.8,,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/gass,GASS stealthgas 
HLG,hailiang education group ,40.8,120998152.8,2965641,2015,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/hlg,HLG hailiang education group 
VERI,veritone ,6.26,120995020.3,,2017,Technology,EDP Services,https://www.nasdaq.com/symbol/veri,VERI veritone 
UPL,ultra petroleum ,0.6127,120936744.8,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/upl,UPL ultra petroleum 
BSGM,biosig technologies ,7.23,120480560.9,,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/bsgm,BSGM biosig technologies 
SBFG,sb financial group ,18.6,120471121.2,,,Finance,Major Banks,https://www.nasdaq.com/symbol/sbfg,SBFG sb financial group 
GARS,garrison capital ,7.5,120370140,,2013,,,https://www.nasdaq.com/symbol/gars,GARS garrison capital 
CXDC,china xd plastics company limited,2.36,119059264.8,,,Capital Goods,Containers/Packaging,https://www.nasdaq.com/symbol/cxdc,CXDC china xd plastics company limited
TTOO,t2 biosystems ,2.68,118023860.7,,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ttoo,TTOO t2 biosystems 
PFSW,pfsweb ,6.12,117866903.8,,1999,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/pfsw,PFSW pfsweb 
KIRK,kirkland&#39;s ,7.9,117380056.5,,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/kirk,KIRK kirkland&#39;s 
MAGS,magal security systems ltd,5.0901,117291031.8,,1993,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/mags,MAGS magal security systems ltd
CFMS,conformis ,1.78,116217764.6,,2015,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/cfms,CFMS conformis 
PSTI,pluristem therapeutics ,0.994,116155433.6,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/psti,PSTI pluristem therapeutics 
VIOT,viomi technology co ltd,10.18,116052000,11400000,2018,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/viot,VIOT viomi technology co ltd
LLEX,lilis energy ,1.62,115825106,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/llex,LLEX lilis energy 
TRCH,torchlight energy resources ,1.65,115685420.4,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/trch,TRCH torchlight energy resources 
MBIO,mustang bio ,4.24,115597795.4,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mbio,MBIO mustang bio 
FENC,fennec pharmaceuticals ,5.81,115594772.3,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/fenc,FENC fennec pharmaceuticals 
CYRN,cyren ltd,2.15,115529495.4,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cyrn,CYRN cyren ltd
CSBR,champions oncology ,10.13,115482000,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/csbr,CSBR champions oncology 
TST,thestreet ,2.3,115453801.5,,,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/tst,TST thestreet 
MDCA,mdc partners ,2.29,114351367.6,,,Technology,Advertising,https://www.nasdaq.com/symbol/mdca,MDCA mdc partners 
IDSY,id systems ,6.24,113067165.1,,1999,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/idsy,IDSY id systems 
CBIO,catalyst biosciences  ,9.44,112997196.5,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbio,CBIO catalyst biosciences  
FBIO,fortress biotech ,1.99,112792215,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fbio,FBIO fortress biotech 
WTER,the alkaline water company ,2.87,112705413.7,,,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/wter,WTER the alkaline water company 
EPSN,epsilon energy ltd,4.1,112279045.3,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/epsn,EPSN epsilon energy ltd
ZFGN,zafgen ,3.01,112234535.2,,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zfgn,ZFGN zafgen 
CKPT,checkpoint therapeutics ,3.27,111332110.6,,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ckpt,CKPT checkpoint therapeutics 
YRIV,yangtze river port and logistics limited ,0.6451,111300757.7,,,Finance,Real Estate,https://www.nasdaq.com/symbol/yriv,YRIV yangtze river port and logistics limited 
BBGI,beasley broadcast group ,4.03,111109828.3,,2000,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/bbgi,BBGI beasley broadcast group 
RIBT,ricebran technologies,3.8,110580000,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/ribt,RIBT ricebran technologies
YIN,yintech investment holdings limited,6.8,109272430,16069475,2016,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/yin,YIN yintech investment holdings limited
FEIM,frequency electronics ,12.39,108160760,,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/feim,FEIM frequency electronics 
MAMS,mam software group ,8.58,108148068.6,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mams,MAMS mam software group 
TUES,tuesday morning ,2.31,108111086.2,,1999,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/tues,TUES tuesday morning 
SOLO,electrameccanica vehicles  ltd,3.33,107773262.2,,,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/solo,SOLO electrameccanica vehicles  ltd
VTVT,vtv therapeutics ,2.3,107414954.2,,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vtvt,VTVT vtv therapeutics 
MARK,remark holdings ,2.75,107396608,,,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/mark,MARK remark holdings 
MVIS,microvision ,1.05,107210250,,1996,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mvis,MVIS microvision 
MYFW,first western financial ,13.45,107175249,,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/myfw,MYFW first western financial 
GFED,guaranty federal bancshares ,24,107123544,,,Finance,Major Banks,https://www.nasdaq.com/symbol/gfed,GFED guaranty federal bancshares 
LONE,lonestar resources us ,4.3,105977047.5,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/lone,LONE lonestar resources us 
EVFM,evofem biosciences ,3.75,105587126.3,,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/evfm,EVFM evofem biosciences 
RADA,rada electronic industries ltd,2.81,105428086.5,,,Consumer Non-Durables,Electronic Components,https://www.nasdaq.com/symbol/rada,RADA rada electronic industries ltd
FLGT,fulgent genetics ,5.83,105343284.4,,2016,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/flgt,FLGT fulgent genetics 
WILC,g willi-food international  ltd,7.9295,104993819.6,,,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/wilc,WILC g willi-food international  ltd
AMR,alta mesa resources ,0.2755,104932184.1,,2017,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/amr,AMR alta mesa resources 
CMFN,cm finance ,7.7,104825543.9,,2014,,,https://www.nasdaq.com/symbol/cmfn,CMFN cm finance 
ZYNE,zynerba pharmaceuticals ,4.97,104717880.1,,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/zyne,ZYNE zynerba pharmaceuticals 
BNDW,vanguard total world bond etf,76.02,104527500,,,,,https://www.nasdaq.com/symbol/bndw,BNDW vanguard total world bond etf
CMRX,chimerix ,2.05,104351551.8,,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cmrx,CMRX chimerix 
GEC,great elm capital group  ,4,104011260,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/gec,GEC great elm capital group  
FRED,fred&#39;s ,2.75,103638026.3,,1992,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/fred,FRED fred&#39;s 
RMBL,rumbleon ,5.24,103593704.8,,,Technology,EDP Services,https://www.nasdaq.com/symbol/rmbl,RMBL rumbleon 
CDOR,condor hospitality trust ,8.65,103004468.2,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cdor,CDOR condor hospitality trust 
